cap-shape;cap-surface;cap-color;bruises ;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;edible
;;;;;;w;;;;;;;;n;;;;;;;;e
;;;;;;w;;;;;;;;;;;t;;;;;e
;;c;;;;w;;;;;;;;;;;;;;;;e
;f;;;;;;;;t;;;;;;;;;;;;;e
;;;;;;;;;t;;;;;;;;;;;y;;e
;;;;;;;;u;t;;;;;;;;;;;;;e
;;;;;;;;p;;;;;;;;;;e;;;;e
;;;;;;;;;;;;f;;;;;;e;;;;e
;;;;;;;;;;b;;;;;;;;e;;;;e
;;;;;;;;;;;f;;;;;;;e;;;;e
;;;;;;;;h;;;;;;;;;;e;;;;e
;;p;;;;;;;;;;;;;;;;e;;;;e
;;b;;;;;;;;;;;;;;;;e;;;;e
;;;;;;;;;;;;;;;;;t;e;;;;e
;;c;;;;;;;;;;;;;;;;e;;;;e
;;;;;;;;g;;;;;;;;;;;w;;;e
k;;;;;;;;g;;;;;;;;;;;;;;e
;;;;;;;;p;;;;y;;;;;;;;;;e
;;e;;;;;;p;;;;;;;;;;;;;;e
;;;;;;;;p;;;;;;;;;t;;;;;e
;;;;;;;;p;;;;;;;;;;;w;;;e
k;;;;;;;;p;;;;;;;;;;;;;;e
;;c;;;;;;;;;;;;;;;;;;v;;e
;;;;;a;;;;;;;;;;;;;;;v;;e
;;;;;;;;y;;;;;;;;;;;;v;;e
;;;;;;;;w;;;;;;;;;;;;y;;e
;;;;;;;;w;;;;;;;;;;;;;p;e
;;;;;;;;w;;;;;;p;;;;;;;;e
;;;;;;;;w;;;;;p;;;;;;;;;e
;;;;;;;;w;;;;k;;;;;;;;;;e
;f;;;;;;;;;;;f;;;;;;;;;;e
;f;;;;;;;;;;f;;;;;;;;;;;e
;f;e;;;;;;;;;;;;;;;;;;;;e
;f;;;;;;;;;;;;;;;;t;;;;;e
;f;;;;;;;;;;;;;;;;;;;;l;e
;;;;;;;;;;;;f;;;;;;;;y;;e
;;;;;;;;;;;;f;;;;;;;;;d;e
;;;;;;;;;;;;f;;n;;;;;;;;e
;;;;;;;;;;;;f;;;;;;;w;;;e
;;;;;;;;;;;;f;;;;;;;;;l;e
;;;;;;;;;;;;y;;;;;;;;y;;e
;;;;;;;;u;;;;;;;;;;;;y;;e
;;e;;;;;;;;;;;;;;;;;;y;;e
;;;;;;;;;;;;;;;;;t;;;y;;e
;;;;;;;;;;;;;;;;;;;w;y;;e
f;;;;;;;;u;;;;;;;;;;;;;;e
;;e;;;;;;;;b;;;;;;;;;;;;e
;;c;;;;;;;;b;;;;;;;;;;;;e
;;;;;;;;;;;;y;;;;;;;;;p;e
;;;;;;;;;;;;;;;;;t;;;;p;e
;;;;;;;;;;;f;;;n;;;;;;;;e
;;;;;;;;;;;f;;;;;;;;w;;;e
;;;;;;;;;;;f;;;;;;;;;;l;e
;;;;;;;;u;;;;;;p;;;;;;;;e
;;;;;;;;u;;;;;p;;;;;;;;;e
;;e;;;;;;u;;;;;;;;;;;;;;e
;;e;;;;;;;;;;;;;;;t;;;;;e
;;;;;;;;;;;k;;;;;;t;;;;;e
;;;;;;;;;;;;k;;;;;t;;;;;e
;;p;;;;;;;;;;;;;;;;;w;;;e
;;p;;;;;;;;;;;;;;;;;;c;;e
;;;;;;;;;;;;;;n;;;;;;;l;e
;;c;;;;;;;;;;;;n;;;;;;;;e
;;b;;;;;;;;;;;;;;;;;w;;;e
;;b;;;;;;;;;;;;;;;;;;c;;e
;;;;;;;;;;;;;;;;;t;;w;;;e
;;;;;;;;;;;;;;;;;t;;;c;;e
k;;;;;;;;;;;;;;;;;t;;;;;e
;;c;;;;;;;;;;;;;;;;;;;l;e
;;;;;a;;;;;;;;;;;;;;;;l;e
x;s;;;n;;;;;;;;;;;;;;;;;;e
x;;;t;n;;;;;;;;;;;;;;;;;;e
x;;;t;;;w;;;;;;;;;;;;;;;;e
x;;;t;;;;;g;;;;;;;;;;;;;;e
x;;p;t;;;;;;;;;;;;;;;;;;;e
x;;;t;;;;;;;;;;;;;;;;w;;;e
x;;;t;;;;;;;;;;;;;;;;;c;;e
x;;;;n;;;;;;;s;;;;;;;;;;;e
x;;;;;;;;;;;s;;;;;;;;;c;;e
x;;;;n;;;;;;;;s;;;;;;;;;;e
x;;;;;;;;;;;;s;;;;;;;;c;;e
x;;;;;;;;;;;;;w;;;;;;;c;;e
x;;;;n;;;;;;;;;;w;;;;;;;;e
x;;;;;;;;;;;;;;w;;;;;;c;;e
x;;;;;;;;;;c;;;;;;;o;;;;;e
x;;;;;;;;;;;;;;;;;o;;;c;;e
x;;;;n;;;;;;;;;;;;;;p;;;;e
x;;;;;;;;;;;;;;;;;;p;w;;;e
x;;;;;;;;;;;;;;;;;;p;;c;;e
x;;;;;;;;;;;;;;;;;;p;;;l;e
x;;y;;;;;;;;c;;;;;;;;;;;;e
x;;y;;;;w;;;;;;;;;;;;;;;;e
x;;;;n;;;b;;;;;;;;;;;;;;;e
x;;p;;;;;b;;;;;;;;;;;;;;;e
x;;;;n;;;;;;;;;;;;;;;;;g;e
x;;w;;n;;;;;;;;;;;;;;;;;;e
x;;w;;;;;;;;;;;;;;;;;w;;;e
x;;;;n;;w;;;;;;;;;;;;;;;;e
x;;;;n;;;;g;;;;;;;;;;;;;;e
x;;;;n;;;;;;b;;;;;;;;;;;;e
x;;p;;n;;;;;;;;;;;;;;;;;;e
x;;;;n;;;;;;;;;;;;;;;;c;;e
x;;;;;;w;;;;;;;;;;;;e;;;;e
x;;;;;;w;;w;;;;;;;;;;;;;;e
x;;;;;;w;;;;;;;;;;;;;w;;;e
x;;;;;;;;;;;;;;;;;;e;;c;;e
x;;;;;;;;;;b;;;;;;;;;w;;;e
x;;;;;;;;;;;;;;;;;;;;c;l;e
;s;n;;;;;b;;;;;;;;;;;;;;;e
b;s;n;;;;;;;;;;;;;;;;;;;;e
;s;n;;n;;;;;;;;;;;;;;;;;;e
;s;;t;;;w;;;;;;;;;;;;;;;;e
;s;;t;;;;;;;;;;;;;;;;w;;;e
k;s;;t;;;;;;;;;;;;;;;;;;;e
;s;;;;;;;;e;;;;;;;;;e;;;;e
;s;;;;;;;;e;;;;;;;;;;;;p;e
;s;e;;;;;;;e;;;;;;;;;;;;;e
;s;;;;;;;;e;;k;;;;;;;;;;;e
;s;;;;;;;;e;;;k;;;;;;;;;;e
;s;;;;;;;;e;;;;;;;;;;w;;;e
;s;;;;;;;;e;;;;;;;;;;;;l;e
k;s;;;;;;;;e;;;;;;;;;;;;;e
b;s;;;;;;;;;;;;;;;;o;;;;;e
;s;;;n;;;;;;;;;;;;;o;;;;;e
;s;;;;;;;;;;;;;;;;;p;w;;;e
;s;;;;;;;;;;;;;;;;;p;;;l;e
k;s;;;;;;;;;;;;;;;;;p;;;;e
;s;;f;;;;b;;;;;;;;;;;;;;;e
;s;;;;;;b;;;;;;;;;;;;;;p;e
;s;e;;;;;b;;;;;;;;;;;;;;;e
;s;;;;;;b;;;;k;;;;;;;;;;;e
;s;;;;;;b;;;;;k;;;;;;;;;;e
;s;;;;;;b;;;;;;;;;;;;w;;;e
k;s;;;;;;b;;;;;;;;;;;;;;;e
;s;;f;;;;;;;;;;;;;;;;;;g;e
;s;;;;;;;;;;k;;;;;;;;;;g;e
;s;;;;;;;;;;;k;;;;;;;;;g;e
b;s;;f;;;;;;;;;;;;;;;;;;;e
b;s;;;;;w;;;;;;;;;;;;;;;;e
b;s;;;;;;;;;;k;;;;;;;;;;;e
b;s;;;;;;;;;;;;;;;;;;w;;;e
b;s;;;;;;;;;;;;;;;;;;;;l;e
;s;w;;;;;;;;;;;;;;;;;w;;;e
k;s;w;;;;;;;;;;;;;;;;;;;;e
;s;g;;;;;;;;;k;;;;;;;;;;;e
;s;g;;;;;;;;;;k;;;;;;;;;;e
;s;;f;n;;;;;;;;;;;;;;;;;;e
;s;;f;;;;;w;;;;;;;;;;;;;;e
;s;;f;;;;;h;;;;;;;;;;;;;;e
;s;;;n;;w;;;;;;;;;;;;;;;;e
;s;;;n;;;;;;;;;;;;;;e;;;;e
;s;;;n;;;;;;;k;;;;;;;;;;;e
;s;;;n;;;;;;;;;;;;;;;w;;;e
;s;;;n;;;;;;;;;;;;;;;;;l;e
k;s;;;n;;;;;;;;;;;;;;;;;;e
;s;;;;;w;;;;;;;;;;;;e;;;;e
;s;;;;;w;;w;;;;;;;;;;;;;;e
f;s;;;;;w;;;;;;;;;;;;;;;;e
;s;;;;;w;;;;;;;;;;;;;w;;;e
k;s;;;;;w;;;;;;;;;;;;;;;;e
;s;;;;;;;w;;;;;;;;;;e;;;;e
;s;;;;;;;g;;;k;;;;;;;;;;;e
;s;;;;;;;g;;;;k;;;;;;;;;;e
;s;;;;;;;p;;;k;;;;;;;;;;;e
;s;;;;;;;p;;;;k;;;;;;;;;;e
;s;;;;;;;w;;;;;;;;;;;;;d;e
;s;;;;;;;w;;;k;;;;;;;;;;;e
;s;;;;;;;w;;;;;;;;;;;w;;;e
k;s;;;;;;;w;;;;;;;;;;;;;;e
;s;;;;;;;;;b;;;;;;;;;;;p;e
;s;;;;;;;;;b;;;;;;;;;w;;;e
;;n;t;;;;b;;;;;;;;;;;;;;;e
;;n;t;n;;;;;;;;;;;;;;;;;;e
;;n;t;;;;;;t;;;;;;;;;;;;;e
;;n;t;;;;;;;;;;;;;;;;w;;;e
;;n;t;;;;;;;;;;;;;;;;;c;;e
;;n;;;;;;;e;;;;;;;;;;;;p;e
;;n;;;;;;;e;;;;;;;;;;;;l;e
;;n;;;;;b;;;;s;;;;;;;;;;;e
b;;n;;;;;;;;;s;;;;;;;;;;;e
;;n;;n;;;;;;;s;;;;;;;;;;;e
;f;n;;;;;;;;;s;;;;;;;;;;;e
;;n;;;;;;;;;s;;;;;;;;;c;;e
;;n;;;;;b;;;;;s;;;;;;;;;;e
b;;n;;;;;;;;;;s;;;;;;;;;;e
;;n;;n;;;;;;;;s;;;;;;;;;;e
;f;n;;;;;;;;;;s;;;;;;;;;;e
;;n;;;;;;;;;;s;;;;;;;;c;;e
;;n;;;;;b;;;;;;w;;;;;;;;;e
;;n;;;;;;;;;;;w;;;;;;;c;;e
;;n;;;;;b;;;;;;;w;;;;;;;;e
;;n;;n;;;;;;;;;;w;;;;;;;;e
;f;n;;;;;;;;;;;;w;;;;;;;;e
;;n;;;;;;;;;;;;w;;;;;;c;;e
;;n;;;;;b;;;;;;;;;;o;;;;;e
;;n;;;;;;;;;;;;;;;o;;;c;;e
;;n;;;;;;y;;;;;;;;;o;;;;;e
;;n;;;;;b;;;;;;;;;;;p;;;;e
b;;n;;;;;;;;;;;;;;;;p;;;;e
;;n;f;;;;;;;;;;;;;;;p;;;;e
;;n;;n;;;;;;;;;;;;;;p;;;;e
;;n;;;;;;;t;;;;;;;;;p;;;;e
;f;n;;;;;;;;;;;;;;;;p;;;;e
;;n;;;;;;;;;;;;;;;;p;;;d;e
;;n;;;;;;;;;;;;;;;;p;w;;;e
;;n;;;;;;;;;;;;;;;;p;;c;;e
;;n;;;;;;;;;;;;;;;;p;;;l;e
k;;n;;;;;;;;;;;;;;;;p;;;;e
;;n;f;;;;;;;;;;;;;;;;k;;;e
;f;n;;;;;;;;;;;;;;;;;k;;;e
;;n;;;;;;;;;;;;;;;;;k;;d;e
;;n;;;;;b;;;;;;;;;;;;;s;;e
;;n;f;;;;;;;;;;;;;;;;;s;;e
;;n;;;;;;;t;;;;;;;;;;;s;;e
;f;n;;;;;;;;;;;;;;;;;;s;;e
;;n;;;;;b;;;;;;;;;;;;;;g;e
b;;n;;;;;b;;;;;;;;;;;;;;;e
;;n;;n;;;b;;;;;;;;;;;;;;;e
;;n;;;;;b;;t;;;;;;;;;;;;;e
;;n;;;;;b;p;;;;;;;;;;;;;;e
;;n;;;;;b;;;;;;;;;;;;;v;;e
;f;n;;;;;b;;;;;;;;;;;;;;;e
;;n;;;;;b;;;;;;;;;;;;;;p;e
;;n;;;;;b;;;;;;;p;;;;;;;;e
;;n;;;;;b;;;;;;p;;;;;;;;;e
;;n;f;;;;;;;;;;;;;;;;n;;;e
;f;n;;;;;;;;;;;;;;;;;n;;;e
;;n;;;;;;;;;;;;;;;;;n;;d;e
;;n;f;;;;;;;;;;;;;;;;;;g;e
;;n;;n;;;;;;;;;;;;;;;;;g;e
;;n;;;;;;;t;;;;;;;;;;;;g;e
;f;n;;;;;;;;;;;;;;;;;;;g;e
b;;n;;;;;;;;;;;;;;;;;;c;;e
b;;n;;;;;;;;;;;;;;;;;;;l;e
;;n;f;;;;;n;;;;;;;;;;;;;;e
;f;n;;;;;;n;;;;;;;;;;;;;;e
;;n;;;;;;n;;;;;;;;;;;;;d;e
;;n;f;;;;;p;;;;;;;;;;;;;;e
;;n;;n;;;;;;;;;;;;;;;;c;;e
;;n;;n;;;;;;;;;;;;;;;;;l;e
;;n;;n;;;;y;;;;;;;;;;;;;;e
;;n;;;;;;p;t;;;;;;;;;;;;;e
;;n;;;;;;w;t;;;;;;;;;;;;;e
;;n;;;;;;;;;;;;;;;;e;;c;;e
;f;n;;;;;;p;;;;;;;;;;;;;;e
;;n;;;;;;p;;;;;;;;;;;;;d;e
;;n;;;;;;p;;;;;;p;;;;;;;;e
;;n;;;;;;p;;;;;p;;;;;;;;;e
;;n;;;;;;w;;;;;;;;;;;;;l;e
;f;n;;;;;;;;;;;;p;;;;;;;;e
;f;n;;;;;;;;;;;p;;;;;;;;;e
;;n;;;;;;;;;;;;;;;;;;c;l;e
;;n;;;;;;y;;;;;;;;;;;;;l;e
;;;t;;;c;;;;;;;;;;;;;w;;;e
;;;t;;;c;;;;;;;;;;;;;;c;;e
k;;;t;;;c;;;;;;;;;;;;;;;;e
;;;t;;;;n;;t;;;;;;;;;;;;;e
;;;t;;;;;g;;;;;;;;;o;;;;;e
;;g;t;;;;;;;;;;;;;;;;k;;;e
;;;t;;;;;g;;;;;;;;;;;k;;;e
;;;t;;;;;;;b;;;;;;;;;k;;;e
;;;t;;;;;g;;;;;;;;;;;;s;;e
;;;t;;;;b;;;;;;;;;;;;w;;;e
;;;t;;;;b;;;;;;;;;;;;;c;;e
k;;;t;;;;b;;;;;;;;;;;;;;;e
;;g;t;;;;;;;;;;;;;;;;n;;;e
;;;t;;;w;;;;;;;;;;;;;n;;;e
;;;t;;;;;g;;;;;;;;;;;n;;;e
;;;t;;;;;;;b;;;;;;;;;n;;;e
;;g;t;;;;;n;;;;;;;;;;;;;;e
;;;t;;;w;;n;;;;;;;;;;;;;;e
;;;t;;;;;n;;b;;;;;;;;;;;;e
;y;g;t;;;;;;;;;;;;;;;;;;;e
;y;;t;;;;;;t;;;;;;;;;;;;;e
;;;t;;;w;;p;;;;;;;;;;;;;;e
;;;t;;;w;;;;;;;;;;;;;;v;;e
;;;;;;c;;;e;;;;;;;;;;;;l;e
;;;;;;c;;;;;s;;;;;;;;;c;;e
;;;;;;c;;;;;;s;;;;;;;;c;;e
;;;;;;c;;;;;;;w;;;;;;;c;;e
;;;;;;c;;;;;;;;w;;;;;;c;;e
;;;;;;c;;;;;;;;;;;o;;;c;;e
;;;;;;c;;y;;;;;;;;;o;;;;;e
;;;;;;c;;;;;;;;;;;;p;w;;;e
;;;;;;c;;;;;;;;;;;;p;;c;;e
;;;;;;c;;;;;;;;;;;;p;;;l;e
k;;;;;;c;;;;;;;;;;;;p;;;;e
;;y;;;;c;;;;c;;;;;;;;;;;;e
b;;;;;;c;;;;c;;;;;;;;;;;;e
b;;;;;;c;;;;;;;;;;;;;;c;;e
b;;;;;;c;;;;;;;;;;;;;;;l;e
;;;;n;;c;;;;;;;;;;;;;;c;;e
;;;;n;;c;;;;;;;;;;;;;;;l;e
;;;;n;;c;;y;;;;;;;;;;;;;;e
;;;;;;c;;;;;;;;;;;;e;;c;;e
;;;;;;c;;;;b;;;;;;;;;w;;;e
;;;;;;c;;;;;;;;;;;;;;c;l;e
;;;;;;c;;y;;;;;;;;;;;;;l;e
;;;;;;;n;;t;;;;;;;;;p;;;;e
;;g;;;;;n;;;;;;;;;;;;;;u;e
;;y;;;;;n;;;b;;;;;;;;;;;;e
;;w;;;;;n;;t;;;;;;;;;;;;;e
;;;;n;;;n;g;;;;;;;;;;;;;;e
;;;;;;;n;p;t;;;;;;;;;;;;;e
;;;;;;;n;w;t;;;;;;;;;;;;;e
;;;;;;;n;;t;b;;;;;;;;;;;;e
;;;;;;;n;;;b;;;;n;;;;;;;;e
;;;;;;;;;e;;s;;;;;;;e;;;;e
;;;;;;;;;e;;s;;;;;;;;;;p;e
;;e;;;;;;;e;;s;;;;;;;;;;;e
;;;;;;;;;e;;s;k;;;;;;;;;;e
;;;;;;;;;e;;s;;;;;;;;h;;;e
;;;;;;;;;e;;;s;;;;;;e;;;;e
;;;;;;;;;e;;;s;;;;;;;;;p;e
;;e;;;;;;;e;;;s;;;;;;;;;;e
;;;;;;;;;e;;k;s;;;;;;;;;;e
;;;;;;;;;e;;;;w;;;;;;;;p;e
;;e;;;;;;;e;;;;w;;;;;;;;;e
;;;;;;;;;e;;;k;w;;;;;;;;;e
;;;;;;;;;e;;;;w;;;;;;h;;;e
;;;;;;;;;e;;;;;w;;;;e;;;;e
;;;;;;;;;e;;;;;w;;;;;;;p;e
;;e;;;;;;;e;;;;;w;;;;;;;;e
;;;;;;;;;e;;k;;;w;;;;;;;;e
;;;;;;;;;e;;;k;;w;;;;;;;;e
;;;;;;;;;e;;;;;w;;;;;h;;;e
;;;;;;;b;;e;;;;;;;;;;;s;;e
;;g;;;;;;;e;;;;;;;;;;;;u;e
;;g;;;;;;w;e;;;;;;;;;;;;;e
;;e;;;;;;;e;;;;;;;;;e;;;;e
;;;;;;;;;e;;;;;;;;;;;v;l;e
;;;;;;;;;e;;;;;;;;;;w;;p;e
;;;;;;;;;e;;;k;;;;;;;w;;;e
k;;;;;;;;;e;;;k;;;;;;;;;;e
;;;f;;;;b;;;;s;;;;;;;;;;;e
;f;;;;;;b;;;;s;;;;;;;;;;;e
;;;;;;;b;;;;s;;;;;;;;;;d;e
;;;;;;;b;;;;s;;;;;;;;;;p;e
;;;;;;;b;;;;s;;;p;;;;;;;;e
;;;;;;;b;;;;s;;p;;;;;;;;;e
;;e;;;;;b;;;;s;;;;;;;;;;;e
;;;;;;;b;;;;s;k;;;;;;;;;;e
;;;;;;;b;;;;s;;;;;;;;w;;;e
k;;;;;;;b;;;;s;;;;;;;;;;;e
;;;f;;;;;;;;s;;;;;;;;;;g;e
;f;;;;;;;;;;s;;;;;;;;;;g;e
;;;;;;;;;;;s;k;;;;;;;;;g;e
b;;;f;;;;;;;;s;;;;;;;;;;;e
b;f;;;;;;;;;;s;;;;;;;;;;;e
;y;g;;;;;;;;;s;;;;;;;;;;;e
;y;;;;;;;;;;s;;;;;;;;h;;;e
;;g;;;;;;;;;s;;;p;;;;;;;;e
;;g;;;;;;;;;s;;p;;;;;;;;;e
;;g;;;;;;;;;s;k;;;;;;;;;;e
;;;f;n;;;;;;;s;;;;;;;;;;;e
;;;f;;;;;w;;;s;;;;;;;;;;;e
;;;f;;;;;h;;;s;;;;;;;;;;;e
;;;f;;;;;;;;s;;;;;;;;h;;;e
;;;f;;;;;;;;s;;;;;;;;;c;;e
;;;;n;;;;;;;s;;;;;;;e;;;;e
;f;;;n;;;;;;;s;;;;;;;;;;;e
;;;;n;;;;;;;s;;;;;;;;;;d;e
;;;;;;w;;;;;s;;;;;;;e;;;;e
;;;;;;;;w;;;s;;;;;;;e;;;;e
;f;;;;;;;;;;s;;;;;;;e;;;;e
;;;;;;;;;;;s;;;;;;;e;;c;;e
;;;;;;;;g;;;s;k;;;;;;;;;;e
;;;;;;;;p;;;s;;;;;;;;;;p;e
;;;;;;;;p;;;s;;;p;;;;;;;;e
;;;;;;;;p;;;s;;p;;;;;;;;;e
;;;;;;;;p;;;s;k;;;;;;;;;;e
;f;;;;;;;w;;;s;;;;;;;;;;;e
;;;;;;;;w;;;s;;;;;;;;;;d;e
;;e;;;;;;w;;;s;;;;;;;;;;;e
f;f;;;;;;;;;;s;;;;;;;;;;;e
;f;;;;;;;h;;;s;;;;;;;;;;;e
;f;;;;;;;;;;s;;;p;;;;;;;;e
;f;;;;;;;;;;s;;p;;;;;;;;;e
;f;;;;;;;;;;s;k;;;;;;;;;;e
;f;;;;;;;;;;s;;;;;;;;w;;;e
k;f;;;;;;;;;;s;;;;;;;;;;;e
;;;;;;;;;;b;s;;;;;;;;;;p;e
;;;;;;;;;;b;s;;;p;;;;;;;;e
;;;;;;;;;;b;s;;p;;;;;;;;;e
;;;;;;;;;;;s;;;;;;;;h;;d;e
;;e;;;;;;;;;s;;;;;;;;;c;;e
;;;f;;;;b;;;;;s;;;;;;;;;;e
;f;;;;;;b;;;;;s;;;;;;;;;;e
;;;;;;;b;;;;;s;;;;;;;;;d;e
;;;;;;;b;;;;;s;;;;;;;;;p;e
;;;;;;;b;;;;;s;;p;;;;;;;;e
;;;;;;;b;;;;;s;p;;;;;;;;;e
;;e;;;;;b;;;;;s;;;;;;;;;;e
;;;;;;;b;;;;k;s;;;;;;;;;;e
;;;;;;;b;;;;;s;;;;;;;w;;;e
k;;;;;;;b;;;;;s;;;;;;;;;;e
;;;f;;;;;;;;;s;;;;;;;;;g;e
;f;;;;;;;;;;;s;;;;;;;;;g;e
;;;;;;;;;;;k;s;;;;;;;;;g;e
b;;;f;;;;;;;;;s;;;;;;;;;;e
b;f;;;;;;;;;;;s;;;;;;;;;;e
b;;;;;;;;;;;k;s;;;;;;;;;;e
;y;g;;;;;;;;;;s;;;;;;;;;;e
;;g;;;;;;;;;;s;;p;;;;;;;;e
;;g;;;;;;;;;;s;p;;;;;;;;;e
;;g;;;;;;;;;k;s;;;;;;;;;;e
;;;f;n;;;;;;;;s;;;;;;;;;;e
;;;f;;;;;w;;;;s;;;;;;;;;;e
;;;f;;;;;h;;;;s;;;;;;;;;;e
;;;f;;;;;;;;;s;;;;;;;;c;;e
;;;;n;;;;;;;;s;;;;;;e;;;;e
;f;;;n;;;;;;;;s;;;;;;;;;;e
;;;;n;;;;;;;;s;;;;;;;;;d;e
;;;;n;;;;;;;k;s;;;;;;;;;;e
;;;;;;w;;;;;;s;;;;;;e;;;;e
;;;;;;;;w;;;;s;;;;;;e;;;;e
;f;;;;;;;;;;;s;;;;;;e;;;;e
;;;;;;;;;;;;s;;;;;;e;;c;;e
;;;;;;;;g;;;k;s;;;;;;;;;;e
;;;;;;;;p;;;;s;;p;;;;;;;;e
;;;;;;;;p;;;;s;p;;;;;;;;;e
;;;;;;;;p;;;k;s;;;;;;;;;;e
;f;;;;;;;w;;;;s;;;;;;;;;;e
;;;;;;;;w;;;;s;;;;;;;;;d;e
;;e;;;;;;w;;;;s;;;;;;;;;;e
;;;;;;;;w;;;k;s;;;;;;;;;;e
f;f;;;;;;;;;;;s;;;;;;;;;;e
;f;;;;;;;h;;;;s;;;;;;;;;;e
;f;;;;;;;;;;;s;;p;;;;;;;;e
;f;;;;;;;;;;;s;p;;;;;;;;;e
;f;;;;;;;;;;k;s;;;;;;;;;;e
;f;;;;;;;;;;;s;;;;;;;w;;;e
k;f;;;;;;;;;;;s;;;;;;;;;;e
;;;;;;;;;;b;;s;;;;;;;;;p;e
;;;;;;;;;;b;;s;;p;;;;;;;;e
;;;;;;;;;;b;;s;p;;;;;;;;;e
;;e;;;;;;;;;;s;;;;;;;;c;;e
;;y;;;;;b;;;;;;w;;;;;;;;;e
;;y;;;;;;;;;;;w;;;;;;;;g;e
;;y;;;;w;;;;;;;w;;;;;;;;;e
;;y;;;;;;g;;;;;w;;;;;;;;;e
;;y;;;;;;p;;;;;w;;;;;;;;;e
;;y;;;;;;;;b;;;w;;;;;;;;;e
;;y;;;;;;;;;;;w;;;;;;;;p;e
;;;f;;;;b;;;;;;w;;;;;;;;;e
;f;;;;;;b;;;;;;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;;;d;e
;;;;;;;b;;;;;y;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;;;p;e
;;;;;;;b;;;;;;w;p;;;;;;;;e
;;e;;;;;b;;;;;;w;;;;;;;;;e
;;;;;;;b;;;;k;;w;;;;;;;;;e
;;;;;;;b;;;;;k;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;w;;;e
;;;;;;;b;;;;;;w;;;;;;;c;;e
k;;;;;;;b;;;;;;w;;;;;;;;;e
;;;f;;;;;;;;;;w;;;;;;;;g;e
;f;;;;;;;;;;;;w;;;;;;;;g;e
;;;;;;;;;;;k;;w;;;;;;;;g;e
;;;;;;;;;;;;k;w;;;;;;;;g;e
;y;g;;;;;;;;;;;w;;;;;;;;;e
;y;;;;;;;;;;;;w;;;;;;h;;;e
;;g;;;;;;;;;;;w;p;;;;;;;;e
;;g;;;;;;;;;k;;w;;;;;;;;;e
;;g;;;;;;;;;;k;w;;;;;;;;;e
;;;f;;;;;h;;;;;w;;;;;;;;;e
;;;f;;;;;;;;;;w;;;;;;h;;;e
;;;;;;w;;;;;;;w;;;;;e;;;;e
;;;;;;;;;;;;;w;;;;;e;;c;;e
;;;;;;;;g;;;k;;w;;;;;;;;;e
;;;;;;;;g;;;;k;w;;;;;;;;;e
;;;;;;;;p;;;;;w;;;;;;;;p;e
;;;;;;;;p;;;;;w;p;;;;;;;;e
;;;;;;;;p;;;k;;w;;;;;;;;;e
;;;;;;;;p;;;;k;w;;;;;;;;;e
;;e;;;;;;w;;;;;w;;;;;;;;;e
;f;;;;;;;h;;;;;w;;;;;;;;;e
;f;;;;;;;;;;;;w;p;;;;;;;;e
;f;;;;;;;;;;;k;w;;;;;;;;;e
;;;;;;;;;;b;;;w;;;;;;;;p;e
;;;;;;;;;;b;;;w;p;;;;;;;;e
;;;;;;;;;;b;;;w;n;;;;;;;;e
;;;;;;;;;;;;;w;;;;;;h;;d;e
;;e;;;;;;;;;;;w;;;;;;;c;;e
;;;f;;;;b;;;;;;;w;;;;;;;;e
;f;;;;;;b;;;;;;;w;;;;;;;;e
;;;;;;;b;;;;;;;w;;;;;;;d;e
;;;;;;;b;;;;;;;w;;;;;;;p;e
;;;;;;;b;;;;;;p;w;;;;;;;;e
;;e;;;;;b;;;;;;;w;;;;;;;;e
;;;;;;;b;;;;k;;;w;;;;;;;;e
;;;;;;;b;;;;;k;;w;;;;;;;;e
;;;;;;;b;;;;;;;w;;;;;w;;;e
;;;;;;;b;;;;;;;w;;;;;;c;;e
k;;;;;;;b;;;;;;;w;;;;;;;;e
;;;f;;;;;;;;;;;w;;;;;;;g;e
;f;;;;;;;;;;;;;w;;;;;;;g;e
;;;;;;;;;;;k;;;w;;;;;;;g;e
;;;;;;;;;;;;k;;w;;;;;;;g;e
b;;;f;;;;;;;;;;;w;;;;;;;;e
b;f;;;;;;;;;;;;;w;;;;;;;;e
b;;;;;;;;;;;k;;;w;;;;;;;;e
;y;g;;;;;;;;;;;;w;;;;;;;;e
;y;;;;;;;;;;;;;w;;;;;h;;;e
;;g;;;;;;;;;;;p;w;;;;;;;;e
;;g;;;;;;;;;k;;;w;;;;;;;;e
;;g;;;;;;;;;;k;;w;;;;;;;;e
;;;f;n;;;;;;;;;;w;;;;;;;;e
;;;f;;;;;w;;;;;;w;;;;;;;;e
;;;f;;;;;h;;;;;;w;;;;;;;;e
;;;f;;;;;;;;;;;w;;;;;h;;;e
;;;;n;;;;;;;;;;w;;;;e;;;;e
;f;;;n;;;;;;;;;;w;;;;;;;;e
;;;;n;;;;;;;;;;w;;;;;;;d;e
;;;;n;;;;;;;k;;;w;;;;;;;;e
